+1329866,0.05
+1426664,0.09
+64895374,0.73
+449272027,0.58
+82415059,0.60
+861482655,0.67
+82512200,0.57
+1329722,0.05
+498212,0.49
+34668555,0.34
+1941281,0.04
+449272089,0.56
+4986876018,0.36
+449187232,0.45
+3363329,0.27
+1850513,0.11
+34714195,0.46
+1713340,0.08
+86148,0.59
+1694324,0.03
+34668,0.37
+1412658,0.10
+8163585,0.91
+3391842,0.29
+1694655,0.05
+1329870,0.06
+1426588,0.09
+64656995,0.89
+449913784,0.55
+4986877639,0.37
+64656850,0.81
+1713676,0.08
+449323344,0.32
+4986871176,0.46
+1656535,0.09
+3396694,0.31
+449273192,0.49
+861538880,0.95
+449325484,0.36
+1582624,0.06
+34654907,0.48
+82332618,0.81
+86165,0.94
+8163899,0.89
+861698915,1.13
+82516856,0.62
+1713,0.07
+861655120,1.06
+34924692,0.39
+1667324,0.06
+1476,0.05
+64983,0.80
+861844685,1.29
+3381347,0.33
+61431399,0.58
+1426295,0.10
+861481869,0.41
+64983441,0.70
+4928845935,0.38
+8130457,0.58
+34654910,0.47
+449185495,0.49
+3391891,0.30
+1582251,0.06
+861489749,0.43
+3391878,0.28
+1850431,0.10
+1667565,0.08
+82275782,1.02
+64983717,0.79
+33813,0.32
+861534875,0.83
+449277557,0.56
+449912978,0.60
+3396694,0.31
+1476569,0.04
+8198498,0.85
+82464419,0.49
+64656168,0.83
+3381355,0.28
+4923897689,0.34
+1412285,0.08
+4923896201,0.44
+4982129014,0.56
+34654675,0.43
+1888780,0.06
+1694656,0.03
+449277839,0.60
+1888330,0.05
+4982125946,0.52
+61431,0.48
+82333258,0.92
+1667723,0.06
+8128973,0.63
+4986878860,0.42
+861845608,1.02
+1432881,0.03
+1329390,0.05
+44932,0.33
+61431842,0.48
+1713957,0.07
+1432575,0.03
+3391862,0.29
+449912152,0.51
+61775964,0.36
+1694617,0.04
+3396676,0.30
+64656776,0.82
+8128628,0.76
+61312839,0.55
+44918,0.45
+449276743,0.51
+61268488,0.68
+1850536,0.10
+61268326,0.73
+8227,0.96
+449278318,0.60
+3391894,0.31
+61413802,0.48
+82413635,0.69
+34747943,0.22
+34654666,0.40
+34924938,0.38
+8128648,0.76
+1582316,0.05
+1476516,0.05
+1412,0.09
+4986872391,0.39
+443603007,0.47
+34714,0.45
+64592752,0.80
+1713365,0.07
+64895621,0.79
+82517400,0.63
+82415003,0.47
+61775930,0.48
+3396698,0.30
+34668624,0.34
+1850,0.10
+1667727,0.06
+33918,0.31
+1713769,0.06
+34924,0.37
+64656933,0.88
+8197181,0.69
+82465192,0.52
+1941950,0.05
+1943252,0.03
+8128989,0.81
+861849247,1.06
+1694,0.04
+3370169,0.25
+1888978,0.05
+8163127,0.99
+33701,0.24
+1432219,0.04
+1582649,0.07
+64592,0.84
+61413151,0.58
+3370149,0.22
+1888670,0.05
+1426,0.09
+861698704,0.81
+8251,0.64
+3396632,0.36
+8198,0.77
+61268,0.76
+64655397,0.43
+34714692,0.48
+82335440,0.87
+34654626,0.43
+1329,0.05
+34714301,0.45
+1582,0.06
+8130696,0.61
+61413936,0.49
+82277686,0.80
+34714513,0.43
+4928841753,0.40
+34714650,0.46
+4920594872,0.34
+1329886,0.05
+8128972,0.58
+82511641,0.56
+861654940,1.01
+861693495,1.11
+61312468,0.55
+4982122009,0.45
+64983507,0.72
+1850867,0.10
+8198991,0.74
+61312170,0.58
+34747,0.26
+1412401,0.08
+1941,0.04
+82335196,1.08
+861538876,0.67
+1850311,0.11
+64656,0.85
+64592946,0.72
+34924407,0.32
+3363310,0.24
+449324087,0.35
+64983185,0.79
+3370139,0.23
+8130311,0.55
+64655573,0.40
+61431624,0.48
+34654410,0.42
+1582697,0.06
+449919969,0.58
+449914367,0.57
+64895746,0.57
+82276825,0.95
+1656,0.09
+3370111,0.24
+1476649,0.06
+1476375,0.05
+61268890,0.66
+4923898351,0.40
+64895534,0.56
+3391878,0.28
+1850595,0.10
+64656228,0.87
+4928845942,0.44
+1943697,0.02
+64895655,0.78
+61268883,0.67
+8128901,0.57
+1888464,0.05
+1329814,0.05
+82271844,1.06
+3363332,0.26
+4986879087,0.36
+1476351,0.05
+3381320,0.32
+1582928,0.05
+449187712,0.43
+449916579,0.51
+61431200,0.55
+61413205,0.41
+44927,0.55
+1582256,0.06
+4920593093,0.29
+64592560,0.92
+34668658,0.37
+61312627,0.52
+1412472,0.08
+64655781,0.43
+8198379,0.62
+34654337,0.43
+861693011,0.89
+8197977,0.55
+34654754,0.39
+8128795,0.74
+449188616,0.48
+3396678,0.37
+1888770,0.05
+34924105,0.35
+34714820,0.46
+1667,0.07
+1412969,0.09
+3363372,0.27
+1943721,0.02
+1941629,0.05
+1426413,0.09
+3391858,0.29
+61268794,0.82
+861484722,0.64
+3370137,0.24
+449324978,0.37
+8246,0.58
+8128205,0.82
+4920592698,0.42
+8130420,0.55
+8197,0.67
+4986878954,0.36
+3363314,0.21
+64656184,0.76
+8130895,0.82
+443607925,0.56
+8163423,0.89
+61775280,0.34
+1941791,0.05
+3396693,0.32
+34747896,0.24
+82468439,0.55
+861537859,0.74
+861659764,1.02
+3381360,0.33
+449187508,0.41
+61413490,0.51
+64592318,0.85
+3370146,0.23
+1329224,0.05
+82415885,0.55
+1582771,0.07
+8130587,0.61
+861658062,1.11
+861654280,0.86
+1943295,0.03
+4928842259,0.37
+449274014,0.55
+61413,0.51
+8163197,0.93
+498212443,0.48
+1426740,0.09
+4986877687,0.45
+492389738,0.42
+1667425,0.06
+82517397,0.55
+861848859,1.11
+61268353,0.80
+449323414,0.28
+1656710,0.10
+8197464,0.60
+1943890,0.02
+82336776,0.80
+1497996,0.04
+1694881,0.03
+1667370,0.06
+82468600,0.68
+8198668,0.87
+61431243,0.41
+8197983,0.51
+34654636,0.44
+449188499,0.39
+492884,0.37
+82462702,0.49
+61775633,0.51
+449915467,0.59
+8128844,0.72
+861694983,1.03
+61775388,0.37
+1667820,0.07
+82518918,0.50
+61268522,0.78
+34668591,0.36
+8128,0.72
+82467884,0.49
+1694207,0.04
+3396611,0.30
+1432247,0.02
+1412619,0.09
+1412268,0.09
+492389811,0.35
+1888234,0.05
+1497745,0.04
+86184,1.12
+1497439,0.03
+8130475,0.82
+4920594398,0.31
+8130484,0.52
+64656921,0.76
+3381337,0.28
+1850952,0.09
+861653309,1.11
+861693811,1.09
+861691618,0.93
+1941633,0.04
+82417097,0.75
+3370182,0.22
+82418379,0.77
+8163648,1.11
+8198694,0.84
+861489007,0.49
+861847650,1.01
+492389,0.41
+1713524,0.06
+1850659,0.10
+4920599401,0.42
+1497725,0.03
+4923892573,0.40
+8233,0.94
+1694566,0.05
+64656994,0.79
+64655294,0.48
+4923899402,0.47
+82279198,1.10
+8163492,1.05
+34924965,0.40
+1432714,0.04
+34747959,0.22
+64592660,0.92
+64655288,0.34
+82514424,0.55
+64592419,0.85
+82331471,0.84
+3370110,0.27
+1426872,0.09
+861534231,0.83
+8198949,0.92
+861842604,1.09
+3381318,0.34
+4920598226,0.30
+61431822,0.52
+492059722,0.33
+1941644,0.05
+861535687,0.80
+1888444,0.06
+61413925,0.47
+1412355,0.08
+4986877276,0.37
+1694603,0.04
+1713666,0.06
+44360,0.51
+34924383,0.32
+61268467,0.68
+8197395,0.61
+1476900,0.04
+8198276,0.85
+3370134,0.23
+3391865,0.33
+61431150,0.39
+1941473,0.03
+1713354,0.08
+4928846383,0.43
+1432918,0.03
+61775545,0.35
+34714443,0.41
+1943306,0.02
+449918099,0.53
+443609690,0.52
+3363321,0.23
+61413691,0.57
+8198334,0.75
+1694609,0.04
+498687,0.44
+82463754,0.60
+64655300,0.54
+82338123,0.79
+861694484,0.94
+1329888,0.06
+861533676,0.69
+82333797,0.79
+34714334,0.42
+1713334,0.06
+492059,0.37
+8241,0.62
+1656665,0.10
+449326404,0.37
