+61700433,0.42
+82351108,0.68
+61340533,0.58
+82276639,0.78
+446147640,0.53
+4961206497,0.37
+3366713,0.37
+8156752,0.98
+34918330,0.24
+3338714,0.23
+8151327,0.72
+64691976,0.57
+1480,0.07
+82541778,1.07
+34815485,0.41
+1237242,0.09
+3368492,0.41
+4996079916,0.44
+446693870,0.40
+61409611,0.32
+4935172763,0.37
+34702148,0.38
+3356090,0.43
+4925275843,0.39
+34634838,0.35
+861806536,0.58
+4932555026,0.66
+82287343,1.09
+1469311,0.08
+8150607,0.74
+1969289,0.08
+1635823,0.07
+446642798,0.47
+8154477,0.70
+64367660,0.57
+61340501,0.52
+1215644,0.06
+861555213,1.04
+34697846,0.40
+861815075,0.75
+64612972,0.44
+64891308,0.73
+8191474,1.04
+3388290,0.40
+61649981,0.30
+64547622,0.71
+446699686,0.31
+82569935,0.95
+34970368,0.28
+8154665,0.87
+861304834,0.64
+64954280,0.76
+61700,0.44
+1237675,0.08
+1708934,0.08
+1718604,0.04
+61871978,0.84
+34911731,0.48
+1264,0.06
+1707450,0.07
+3358227,0.39
+61649,0.40
+1782242,0.02
+61514841,0.65
+34779125,0.26
+1720254,0.07
+64464698,0.65
+443263129,0.44
+1847963,0.08
+34602597,0.28
+4984282976,0.45
+34883882,0.44
+4948726416,0.55
+82375586,0.78
+861734253,0.80
+3356661,0.26
+34715609,0.41
+1350696,0.01
+64452881,0.61
+1888475,0.08
+1659235,0.09
+34806754,0.30
+4991082732,0.41
+4964445469,0.63
+3328697,0.40
+4944298044,0.35
+61244574,0.87
+64368300,0.83
+1577635,0.08
+64563828,0.77
+64572749,0.82
+1799288,0.10
+449929846,0.38
+64648707,0.45
+4976533723,0.48
+1799453,0.09
+64441790,0.63
+82567319,1.01
+64547567,0.61
+64947951,0.52
+64755732,0.54
+8158775,0.69
+34616672,0.26
+1469205,0.08
+1448436,0.06
+8168100,1.07
+446593916,0.33
+1577688,0.08
+1531531,0.07
+61346395,0.68
+4951153921,0.42
+34812222,0.37
+449299978,0.53
+61885686,0.82
+1782978,0.02
+82261745,0.77
+1264253,0.06
+82224265,0.79
+861879945,1.05
+3331886,0.36
+1217293,0.03
+34689158,0.28
+1879,0.04
+82325957,0.88
+4956908620,0.49
+861864829,0.51
+1531794,0.08
+1745724,0.08
+3392056,0.24
+861661516,0.70
+1247832,0.06
+82374743,0.80
+1577387,0.07
+861881799,1.05
+861791578,1.00
+496444289,0.57
+3336874,0.42
+861876360,0.99
+861662017,0.73
+1493214,0.02
+82292830,0.42
+8128518,0.62
+82394736,0.58
+861798742,1.23
+1809859,0.06
+1410448,0.04
+8199970,0.70
+61675110,0.66
+61314208,0.62
+64520913,0.48
+61656563,0.63
+1875779,0.09
+34651779,0.40
+4962563938,0.57
+61871853,0.77
+861747404,0.63
+1733430,0.10
+861889714,0.94
+61313537,0.68
+61656905,0.82
+34766894,0.40
+34702205,0.39
+449813751,0.48
+1576294,0.03
+8156120,0.89
+861792760,0.97
+64368529,0.80
+34844510,0.39
+1203581,0.05
+1925375,0.07
+8180302,0.94
+861811866,0.89
+1783929,0.08
+34616249,0.26
+64464836,0.84
+1358764,0.04
+446255067,0.52
+3371297,0.37
+446809617,0.23
+1782411,0.03
+4969533818,0.37
+8191406,0.65
+3344622,0.36
+1358422,0.02
+447816015,0.36
+492501503,0.64
+1916866,0.08
+1879561,0.03
+4962569429,0.60
+4989268478,0.63
+61409942,0.36
+1879827,0.04
+4976537208,0.41
+1442649,0.08
+61762792,0.75
+64654740,0.61
+61760196,0.77
+3353727,0.36
+61835678,0.64
+64527839,0.57
+861754996,0.98
+449929660,0.35
+82213143,0.90
+34812703,0.39
+4928654722,0.42
+61567326,0.75
+3330926,0.36
+64520650,0.59
+4911805651,0.45
+34779455,0.25
+1998287,0.06
+82503604,0.88
+1242923,0.04
+3338747,0.21
+1799462,0.09
+3356012,0.44
+61247934,0.51
+82315432,0.76
+34920287,0.46
+861879625,0.55
+64816944,0.74
+82537187,0.75
+447192948,0.40
+64563222,0.82
+449074584,0.32
+1425872,0.08
+8129715,1.04
+499607896,0.50
+861815919,0.96
+61314623,0.49
+61314524,0.51
+34680692,0.25
+3333384,0.44
+1340556,0.08
+8116467,0.68
+61656329,0.76
+61835397,0.51
+34616434,0.25
+1778219,0.10
+1769295,0.03
+4945349326,0.63
+1698693,0.04
+34918282,0.28
+861758791,0.73
+4961203047,0.38
+64653171,0.80
+64441346,0.82
+1816290,0.04
+64715459,0.74
+1425335,0.07
+4932555541,0.65
+34909563,0.33
+861613681,1.03
+8127101,0.96
+8151490,0.80
+82475275,0.85
+34697851,0.35
+4979448457,0.52
+34702582,0.46
+8137990,0.97
+1391374,0.05
+8156473,1.02
+8140693,0.80
+8156300,0.75
+8149245,0.88
+1463717,0.10
+1256422,0.06
+444536370,0.54
+61763727,0.57
+449292539,0.53
+61256667,0.54
+8134159,0.63
+1480308,0.07
+4919531171,0.42
+1548559,0.09
+61656795,0.68
+8150517,0.80
+4935176189,0.47
+34697726,0.38
+4957149667,0.52
+34689249,0.29
+34880284,0.45
+8191636,0.86
+3312891,0.26
+8156882,0.93
+446149599,0.53
+61656559,0.54
+61332560,0.71
+494861611,0.38
+82291875,0.52
+1847565,0.09
+82298863,0.50
+1395673,0.05
+1215513,0.10
+1577626,0.08
+82474052,0.94
+8150693,0.64
+3366724,0.39
+1396703,0.02
+447816196,0.33
+34806129,0.28
+4977954664,0.49
+1623260,0.07
+861752436,0.72
+861697043,1.00
+3328686,0.46
+34831339,0.38
+82571716,0.58
+3312251,0.32
+3312638,0.34
+1442343,0.07
+82379437,0.95
+82359816,0.81
+1783753,0.08
+861871743,1.09
+64620518,0.59
+1405709,0.05
+1734631,0.03
+64947598,0.45
+1399371,0.09
+1395332,0.05
+1969382,0.06
+34820234,0.26
+861412359,1.16
+64801358,0.46
+82297486,1.02
+1757422,0.04
+444769954,0.33
+861665340,0.54
+34697912,0.43
+61835266,0.61
+448955389,0.34
+64888301,0.68
+1200800,0.05
+1270773,0.03
+861427777,0.56
+8156987,0.76
+33335,0.35
+82311186,0.73
+3392030,0.26
+498926,0.61
+8158898,0.90
+8192308,0.71
+1720679,0.07
+8199863,0.69
+3336864,0.42
+492506393,0.58
+1844819,0.07
+34831445,0.36
+446257530,0.50
+1359247,0.08
+449198021,0.26
+34992980,0.32
+61490252,0.41
+64888746,0.77
+1526371,0.03
+444609048,0.60
+82605683,0.81
+1734519,0.03
+64612553,0.50
+1425607,0.07
+3353757,0.34
+446597956,0.53
+3320693,0.34
+34697576,0.43
+3331877,0.43
+1628237,0.02
+64620454,0.54
+861509240,0.75
+82541894,0.83
+8188278,0.89
+1237514,0.09
+4925276764,0.39
+3394541,0.28
+1809602,0.06
+861615683,1.19
+3312227,0.31
+861612958,0.86
+64452614,0.71
+1697451,0.08
+446949625,0.34
+1734602,0.03
+4964445158,0.52
+445252665,0.54
+34689345,0.32
+34834455,0.36
+1809790,0.05
+82265551,0.84
+1946686,0.06
+1781424,0.06
+82538166,0.57
+4996075515,0.42
+82472578,0.93
+861699998,1.13
+82371448,0.87
+8228,1.02
+4945348330,0.55
+499607864,0.52
+449687324,0.28
+1531964,0.07
+61340264,0.43
+1905244,0.08
+3344671,0.36
+61457788,0.47
+1456451,0.06
+1635576,0.07
+8149408,0.87
+1641702,0.04
+61340999,0.41
+3364169,0.43
+61649558,0.45
+3341628,0.26
+8199735,0.43
+82573814,0.55
+1469679,0.09
+1254609,0.03
+4976538895,0.48
+861816078,0.94
+8158251,0.64
+861692761,1.01
+1847891,0.09
+4925276430,0.41
+3312655,0.32
+449328228,0.53
+64547906,0.79
+64572311,0.87
+4922757280,0.54
+61514325,0.51
+1394805,0.08
+1311602,0.01
+1718669,0.04
+1476591,0.08
+1215284,0.05
+861369145,0.91
+1623689,0.07
+861791690,1.03
+82408602,0.89
+442652894,0.52
+1745366,0.07
+497612338,0.58
+1479747,0.05
+1469796,0.08
+447199401,0.35
+61562633,0.69
+8199231,0.65
+61313984,0.62
+1479875,0.05
+34749588,0.27
+64648223,0.48
+64348995,0.44
+1809998,0.05
+3315512,0.33
+34651641,0.37
+8137419,0.91
+64994168,0.58
+1946548,0.05
+8180993,0.92
+82566106,0.87
+861745032,1.02
+1361980,0.03
+82306778,0.77
+34911676,0.42
+861673022,0.50
+61514375,0.54
+1426277,0.03
+34779189,0.23
+4962382467,0.56
+3333363,0.46
+861878467,1.19
+4916493143,0.60
+443269483,0.38
+8145584,0.91
+1718537,0.04
+446945043,0.34
+34697537,0.40
+3315592,0.32
+1448413,0.07
+82293273,0.69
+446697975,0.27
+445399156,0.51
+1358901,0.04
+64340451,0.56
+1391994,0.04
+4975571958,0.46
+445698878,0.28
+3368478,0.38
+8134440,0.61
+4948027843,0.40
+8116,0.65
+3312211,0.27
+1596403,0.08
+61605367,0.70
+82523065,1.01
+64816921,0.67
+1217570,0.03
+8145930,0.82
+446643835,0.47
+1748804,0.03
+1678392,0.08
+3312637,0.37
+1311259,0.01
+861306621,0.91
+4957147534,0.62
+61457180,0.61
+1781430,0.06
+449687293,0.25
+1597640,0.07
+1956992,0.05
+34992333,0.39
+61802114,0.82
+449928257,0.37
+8119925,0.77
+8128384,0.70
+861394680,0.70
+443265798,0.39
+1291378,0.04
+1635476,0.08
+61656440,0.67
+61409174,0.38
+61490513,0.50
+64590543,0.37
+61458644,0.75
+61656358,0.64
+1265533,0.03
+1998306,0.07
+34616697,0.24
+1734711,0.03
+446142895,0.52
+61760425,0.79
+1718465,0.04
+1596917,0.09
+82443243,1.01
+3380532,0.23
+64654210,0.63
+61675743,0.80
+82371085,1.13
+861754286,0.95
+82523114,0.79
+64801769,0.56
+8140424,0.54
+3325419,0.38
+4951156555,0.47
+3315559,0.31
+1290331,0.03
+82614782,0.66
+1865950,0.08
+34616329,0.23
+1425240,0.07
+861492824,0.73
+442507604,0.51
+446259006,0.52
+64715931,0.64
+64691567,0.63
+64655663,0.57
+64994309,0.64
+4942955479,0.57
+1778898,0.09
+8164105,0.79
+61838796,0.50
+3333338,0.44
+8116350,0.77
+34781594,0.34
+82539180,0.80
+4989267480,0.53
+3368455,0.38
+8168345,0.88
+4969534890,0.44
+64664841,0.58
+8114541,0.95
+861754191,0.49
+61656473,0.81
+1504,0.09
+4933472796,0.63
+4928651020,0.37
+61890423,0.63
+1628413,0.02
+82601335,0.75
+1265525,0.03
+3312655,0.32
+445395579,0.49
+64888350,0.81
+444769109,0.34
+3315576,0.32
+445005666,0.56
+82328001,0.64
+1456,0.06
+3366785,0.40
+82305284,0.64
+82615665,0.64
+3312298,0.25
+61675881,0.78
+8180488,1.05
+3394522,0.30
+61314452,0.47
+8119619,0.99
+491649674,0.61
+82328535,0.80
+499152207,0.53
+82211958,0.53
+3344630,0.21
+1399383,0.09
+4984284969,0.47
+44669,0.32
+3368410,0.43
+449135012,0.48
+446627997,0.37
+82352307,0.68
+64967257,0.60
+61340402,0.42
+1865802,0.06
+82561161,0.65
+34749409,0.22
+448955029,0.43
+4948619373,0.42
+64491914,0.69
+4956903792,0.39
+82504531,0.90
+61247272,0.56
+861663520,0.69
+1545855,0.03
+61340657,0.41
+64801357,0.54
+3392096,0.25
+34680350,0.40
+446948545,0.41
+82504503,0.88
+8130802,0.79
+1745223,0.07
+449325287,0.54
+64967338,0.76
+3315719,0.37
+4925272156,0.37
+861864415,0.57
+82217941,0.73
+4944297776,0.50
+1340707,0.08
+442889219,0.37
+61244331,0.86
+1775543,0.04
+61458931,0.75
+448056144,0.39
+861381507,0.98
+4948721193,0.54
+861854856,1.08
+446626056,0.34
+861679984,0.52
+8180518,1.09
+4951156089,0.48
+1769687,0.04
+4982969614,0.45
+34766559,0.38
+61802696,0.88
+1591916,0.05
+8150108,0.82
+82274328,0.79
+82563095,0.55
+445696786,0.36
+861366334,0.94
+1707694,0.06
+4956903159,0.41
+82607813,0.74
+1399309,0.09
+3364338,0.35
+82316228,0.88
+861884412,1.17
+446645545,0.43
+1493778,0.04
+4964441164,0.65
+1358771,0.03
+8134119,0.72
+1480731,0.07
+444762290,0.35
+447817553,0.36
+61409642,0.49
+1311,0.02
+1215356,0.06
+4928653980,0.48
+3312241,0.32
+4996077637,0.47
+34763164,0.43
+1969668,0.07
+1791980,0.08
+82573648,0.64
+3364136,0.42
+1359879,0.07
+494861731,0.39
+1361232,0.03
+61313282,0.77
+1781389,0.07
+1905309,0.08
+3373451,0.33
+1227818,0.04
+34895357,0.42
+8164664,0.61
+34831201,0.30
+1888643,0.10
+446697606,0.37
+82293447,1.17
+1548621,0.08
+861795282,1.06
+82399594,0.69
+861389328,0.56
+34921212,0.32
+1350955,0.03
+1309938,0.05
+1394826,0.09
+1215238,0.05
+3371237,0.36
+8167966,0.69
+82623613,1.05
+82541320,1.00
+1405883,0.04
+82398877,0.71
+1340703,0.08
+861859327,0.93
+64620324,0.52
+82221452,0.97
+61762458,0.72
+34779598,0.23
+442656514,0.46
+861667579,0.66
+8136788,0.94
+64816150,0.66
+861368081,0.92
+1823491,0.06
+4964442976,0.48
+1463644,0.10
+8158299,0.65
+34651603,0.39
+1247435,0.05
+82571406,0.61
+34992,0.34
+82541302,1.02
+64452509,0.76
+3358239,0.33
+61475616,0.57
+1215708,0.09
+34680163,0.37
+1435784,0.09
+82283115,1.04
+1969754,0.06
+82266188,0.90
+3367628,0.38
+1887831,0.07
+64520635,0.60
+8180562,1.02
+4916498687,0.67
+3368491,0.44
+4976124222,0.58
+1291346,0.05
+1875395,0.10
+4935177866,0.35
+1410789,0.04
+64894428,0.64
+3352755,0.33
+4948026314,0.46
+1657812,0.05
+4951157881,0.49
+64403311,0.54
+61244931,0.78
+4916495434,0.58
+1396529,0.04
+447815866,0.28
+82225981,1.07
+64563422,0.76
+61514557,0.50
+4984285688,0.43
+82526169,0.80
+61620491,0.63
+8137418,1.04
+442654158,0.57
+34992132,0.35
+61567261,0.81
+861671866,0.76
+1623604,0.06
+861308331,0.70
+446629459,0.36
+4963274140,0.28
+1871707,0.09
+1516393,0.06
+861875055,0.50
+1879405,0.03
+861659942,0.75
+64691,0.55
+442507029,0.44
+64891579,0.69
+34634908,0.40
+8180743,1.02
+496953366,0.48
+1708608,0.07
+1657380,0.05
+1657334,0.05
+1734796,0.01
+3399087,0.44
+82357513,0.52
+3380589,0.26
+3366798,0.38
+3312286,0.26
+861388336,0.96
+61675520,0.69
+64954628,0.77
+1597779,0.09
+64368850,0.74
+34749135,0.24
+861874665,1.04
+82572559,0.71
+1511633,0.04
+445393285,0.45
+443265640,0.45
+1733797,0.09
+1399530,0.10
+446244300,0.45
+1217802,0.02
+448956205,0.40
+64367555,0.59
+34918674,0.25
+497557642,0.41
+1359566,0.07
+861657389,0.75
+446629353,0.35
+61871768,0.67
+1264373,0.05
+1698988,0.04
+1956881,0.05
+61313129,0.64
+1254613,0.03
+64620371,0.65
+82569183,0.75
+1916213,0.07
+61562298,0.81
+1480244,0.08
+861613521,0.73
+3328651,0.43
+1757761,0.03
+1480252,0.06
+1887674,0.08
+4933471679,0.53
+34806658,0.27
+861734821,0.99
+8192752,0.62
+1242771,0.04
+61760456,0.76
+1956911,0.04
+61760640,0.70
+1976992,0.03
+1823327,0.07
+1577750,0.08
+4979446729,0.54
+1237683,0.09
+8175714,1.02
+34909323,0.34
+1442596,0.07
+34812170,0.36
+4942956500,0.57
+4928658735,0.45
+3315744,0.38
+861646714,0.43
+64428986,0.92
+498926898,0.57
+1405543,0.05
+1391992,0.04
+3311648,0.41
+3353779,0.40
+4948727299,0.49
+64547904,0.73
+861642906,0.66
+82352799,0.82
+8130457,0.93
+444533157,0.51
+4962382143,0.48
+8134198,0.45
+861306978,0.81
+1875972,0.10
+61830795,0.79
+1781561,0.07
+444603431,0.55
+64340279,0.62
+3353775,0.40
+3333576,0.32
+4976538729,0.37
+1865466,0.07
+34697345,0.35
+1698524,0.04
+64590569,0.43
+34778999,0.23
+1905922,0.09
+64655745,0.67
+61475477,0.64
+1816875,0.04
+4996073811,0.40
+61620460,0.61
+3325437,0.39
+64612553,0.42
+1596587,0.08
+1480557,0.07
+861881182,1.07
+64947300,0.51
+61276738,0.61
+3348866,0.42
+449199450,0.35
+444179704,0.52
+64655616,0.68
+1265573,0.04
+1698641,0.05
+446244029,0.44
+446809300,0.32
+64559604,0.49
+34651985,0.41
+82544448,1.02
+1757662,0.04
+3388214,0.41
+8116,0.69
+82228714,0.84
+34781737,0.35
+4964442576,0.63
+3312222,0.28
+444768590,0.39
+82292645,0.50
+34689649,0.34
+64691699,0.56
+8156318,0.74
+4932554794,0.61
+1425546,0.08
+8156641,0.90
+3330949,0.38
+8127979,1.17
+82292792,0.63
+3371210,0.36
+4957141547,0.54
+1964593,0.04
+1844652,0.08
+1479549,0.05
+61849165,0.51
+61458362,0.76
+1526714,0.04
+1887930,0.07
+82509338,0.81
+496953773,0.34
+61346691,0.75
+82441619,0.96
+64947260,0.48
+61830824,0.77
+446146407,0.55
+444176616,0.53
+82502006,0.72
+34766738,0.46
+1237857,0.08
+34806554,0.33
+8119201,0.77
+8145389,0.66
+1596413,0.09
+1548545,0.09
+82546035,0.89
+34924974,0.35
+861758303,0.92
+8199640,0.63
+1781800,0.06
+1361406,0.03
+82574375,0.58
+1748797,0.03
+61495188,0.90
+442262843,0.54
+61350277,0.76
+34844774,0.43
+1591725,0.05
+82577065,0.73
+64340175,0.55
+8182239,1.07
+4982969795,0.57
+4968932538,0.48
+1203246,0.05
+34707136,0.39
+82329765,0.74
+1782518,0.03
+3336813,0.43
+3356651,0.25
+34680133,0.28
+34924818,0.30
+443877271,0.33
+1399968,0.09
+861796574,0.85
+34918382,0.27
+8149121,0.78
+861613481,1.12
+1769993,0.02
+449195159,0.34
+64403813,0.52
+1423662,0.01
+82325732,0.79
+861694145,1.01
+61475,0.58
+34815317,0.39
+33560,0.41
+34689473,0.30
+61763367,0.62
+1778567,0.09
+449322604,0.47
+861552824,0.96
+82405918,0.70
+82318518,0.86
+61620669,0.61
+861302166,0.67
+861805610,0.58
+861738241,0.98
+34779410,0.20
+82324064,0.84
+1448222,0.07
+449197760,0.36
+82308991,0.71
+4963279188,0.34
+1405925,0.05
+3367620,0.36
+1576679,0.03
+82324901,0.85
+61490735,0.37
+861386591,1.28
+34920166,0.43
+61753845,0.52
+82309215,0.77
+8191115,0.75
+4961203842,0.38
+8191826,1.19
+82289038,0.95
+8157550,0.81
+4975575395,0.35
+61490281,0.37
+64491542,0.67
+61233331,0.74
+1875482,0.10
+4979448302,0.49
+1964788,0.03
+4948021298,0.34
+444303491,0.52
+449074994,0.35
+34707340,0.42
+3311672,0.43
+861724765,0.67
+64816763,0.63
+61605451,0.66
+3344654,0.38
+8116630,0.64
+1526936,0.03
+8136249,0.95
+861618666,1.16
+449817632,0.51
+61675587,0.76
+82229071,0.97
+449685563,0.26
+34715224,0.41
+1493207,0.03
+61247864,0.64
+861491753,0.98
+8168314,1.01
+8188960,1.00
+82619510,0.90
+8175438,1.04
+3394569,0.25
+861727104,0.92
+1395386,0.05
+861872645,1.17
+34715390,0.33
+82507164,0.90
+4982963789,0.53
+861612372,0.72
+64888860,0.74
+61244887,0.74
+1242279,0.04
+1271381,0.09
+34778587,0.27
+61276405,0.68
+1596982,0.08
+3315751,0.33
+64452202,0.62
+4957149310,0.55
+1270975,0.04
+1333558,0.06
+8116952,0.63
+446592784,0.31
+1887462,0.06
+1734780,0.02
+64994444,0.69
+61244917,0.69
+64954237,0.91
+64648525,0.59
+61313256,0.80
+82356516,0.41
+4984284518,0.50
+1775364,0.02
+64755598,0.54
+446596982,0.34
+1916294,0.07
+34883181,0.47
+4925276430,0.27
+64691546,0.62
+64547473,0.80
+3373498,0.33
+61313964,0.62
+64527696,0.70
+1435856,0.08
+64367250,0.56
+34778992,0.29
+82529929,1.14
+61700844,0.39
+64891124,0.58
+861877899,0.98
+1641937,0.03
+8167400,0.67
+861493369,0.74
+61346539,0.60
+1200691,0.03
+1775245,0.03
+61656785,0.48
+34920807,0.41
+861411961,1.16
+447813781,0.30
+82511050,0.65
+82516729,0.68
+64520986,0.64
+3315534,0.35
+4948721606,0.56
+4963276190,0.38
+34697973,0.44
+861751954,0.76
+64452112,0.60
+3356088,0.40
+82351089,0.61
+1479888,0.05
+442653223,0.52
+444767796,0.31
+8114196,0.81
+861612321,1.11
+3330992,0.39
+1635778,0.04
+1745774,0.08
+64478413,0.85
+4962052975,0.47
+8150296,0.70
+446247972,0.50
+8156988,0.83
+3348851,0.44
+1823604,0.07
+861614375,0.78
+82526389,1.06
+861304431,0.71
+61247313,0.52
+61332145,0.68
+1816786,0.04
+442509650,0.47
+861734311,1.05
+1604429,0.01
+82226129,0.85
+1479265,0.06
+82325908,0.75
+8124997,0.54
+8167614,0.53
+861794224,0.90
+3356029,0.39
+445008829,0.63
+861818844,0.89
+82373197,0.71
+1879329,0.04
+1340254,0.07
+446699842,0.28
+3364322,0.29
+8144557,0.71
+861736777,0.87
+1350241,0.03
+446693249,0.28
+1405586,0.03
+8156805,0.77
+61475386,0.56
+1720971,0.07
+4979442755,0.54
+1511464,0.02
+8175107,1.03
+1548710,0.05
+1823776,0.07
